DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Hungary,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Ireland,2014,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Ireland,2015,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Ireland,2016,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Ireland,2017,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Ireland,2018,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Ireland,2019,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Ireland,2020,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Ireland,2021,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Ireland,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Italy,2021,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Italy,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Lithuania,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Luxembourg,2021,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Luxembourg,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Latvia,2019,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Latvia,2020,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Latvia,2021,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Latvia,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Malta,2021,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Malta,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Netherlands,2015,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Netherlands,2016,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Netherlands,2017,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Netherlands,2018,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Netherlands,2019,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Netherlands,2020,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Netherlands,2021,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Netherlands,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Norway,2014,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Norway,2015,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Norway,2016,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Norway,2017,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Norway,2018,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Norway,2019,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Norway,2020,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Norway,2021,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Norway,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Poland,2021,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Poland,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Portugal,2022,117.601,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Romania,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Sweden,2019,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Sweden,2020,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Sweden,2021,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Sweden,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Slovenia,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Slovakia,2019,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Slovakia,2020,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Slovakia,2021,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Distribution losses - non-technical,Electricity,Gigawatt-hour,Slovakia,2022,0.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Austria,2014,17436.999,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Austria,2015,19327.646,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Austria,2016,19206.889,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Austria,2017,22816.512,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Austria,2018,19129.331,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Austria,2019,22918.264,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Austria,2020,22326.680,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Austria,2021,18893.037,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Austria,2022,19890.338,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Austria,2023,21621.980,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Belgium,2014,4188.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Belgium,2015,2715.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Belgium,2016,8465.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Belgium,2017,8167.800,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Belgium,2018,4308.400,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Belgium,2019,14589.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Belgium,2020,14054.800,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Belgium,2021,23070.100,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Belgium,2022,23877.100,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Belgium,2023,18278.800,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Bulgaria,2014,13774.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Bulgaria,2015,14826.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Bulgaria,2016,10940.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Bulgaria,2017,9185.794,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Bulgaria,2018,10030.050,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Bulgaria,2019,8855.135,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Bulgaria,2020,7114.842,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Bulgaria,2021,10635.291,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Bulgaria,2022,13664.624,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Bulgaria,2023,7748.262,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Germany,2014,74320.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Germany,2015,85290.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Germany,2016,78863.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Germany,2017,80301.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Germany,2018,80463.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Germany,2019,72793.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Germany,2020,66882.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Germany,2021,70306.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Germany,2022,76587.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Germany,2023,60083.000,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Denmark,2014,9847.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Denmark,2015,9733.185,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Denmark,2016,9919.365,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Denmark,2017,10655.394,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Denmark,2018,10409.267,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Denmark,2019,10171.042,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Denmark,2020,11711.401,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Denmark,2021,15251.013,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Denmark,2022,17389.516,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Denmark,2023,16697.511,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Estonia,2014,6484.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Estonia,2015,6377.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Estonia,2016,5614.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Estonia,2017,5015.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Estonia,2018,4950.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Estonia,2019,2704.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Estonia,2020,3723.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Estonia,2021,4703.405,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Estonia,2022,6172.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Estonia,2023,4355.000,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Greece,2014,642.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Greece,2015,1473.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Greece,2016,1037.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Greece,2017,2459.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Greece,2018,2272.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Greece,2019,1123.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Greece,2020,967.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Greece,2021,3897.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Greece,2022,4304.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Greece,2023,3239.748,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Spain,2014,15716.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Spain,2015,15089.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Spain,2016,14178.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Spain,2017,14593.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Spain,2018,12916.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Spain,2019,11858.514,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Spain,2020,14648.780,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Spain,2021,16558.784,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Spain,2022,27833.210,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Spain,2023,25273.608,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Finland,2014,3655.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Finland,2015,5122.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Finland,2016,3159.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Finland,2017,1779.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Finland,2018,2612.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Finland,2019,3896.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Finland,2020,6670.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Finland,2021,6724.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Finland,2022,6880.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Finland,2023,7920.000,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,France,2014,75063.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,France,2015,74024.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,France,2016,61404.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,France,2017,61248.042,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,France,2018,76478.785,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,France,2019,73298.799,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,France,2020,64575.296,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,France,2021,69226.701,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,France,2022,37492.746,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,France,2023,75800.200,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Croatia,2014,6945.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Croatia,2015,6369.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Croatia,2016,6867.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Croatia,2017,5204.200,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Croatia,2018,7305.800,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Croatia,2019,5267.800,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Croatia,2020,5851.700,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Croatia,2021,7543.700,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Croatia,2022,7224.900,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Croatia,2023,8461.100,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Hungary,2014,5689.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Hungary,2015,6249.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Hungary,2016,5240.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Hungary,2017,6925.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Hungary,2018,4265.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Hungary,2019,7269.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Hungary,2020,7499.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Hungary,2021,7213.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Hungary,2022,9437.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Hungary,2023,8864.000,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Ireland,2014,703.958,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Ireland,2015,1078.605,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Ireland,2016,1583.011,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Ireland,2017,1794.910,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Ireland,2018,1649.249,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Ireland,2019,1535.039,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Ireland,2020,1912.966,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Ireland,2021,863.122,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Ireland,2022,1329.731,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Ireland,2023,446.423,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Italy,2014,3031.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Italy,2015,4471.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Italy,2016,6154.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Italy,2017,5134.231,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Italy,2018,3271.415,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Italy,2019,5833.707,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Italy,2020,7589.555,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Italy,2021,3781.887,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Italy,2022,4404.235,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Italy,2023,3320.000,p
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Lithuania,2014,898.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Lithuania,2015,730.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Lithuania,2016,2831.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Lithuania,2017,3249.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Lithuania,2018,3215.000,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Lithuania,2019,3924.300,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Lithuania,2020,4104.900,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Lithuania,2021,3435.200,
ESTAT:NRG_CB_E(1.0),09/09/24 11:00:00,Annual,Exports,Electricity,Gigawatt-hour,Lithuania,2022,4366.300,
